"X" "pokedex_number" "name" "german_name" "japanese_name" "generation" "status" "species" "type_number" "type_1" "height_m" "weight_kg" "abilities_number" "ability_1" "total_points" "hp" "attack" "defense" "sp_attack" "sp_defense" "speed" "catch_rate" "growth_rate" "egg_type_number" "egg_type_1" "egg_cycles" "against_normal" "against_fire" "against_water" "against_electric" "against_grass" "against_ice" "against_fight" "against_poison" "against_ground" "against_flying" "against_psychic" "against_bug" "against_rock" "against_ghost" "against_dragon" "against_dark" "against_steel" "against_fairy" "nb" "nb1"
"767" 899 767 "Wimpod" "Reißlaus" "<U+30B3><U+30BD><U+30AF><U+30E0><U+30B7> (Kosokumushi)" 7 "Normal" "Turn Tail Pokémon" 2 "Bug" 0.5 12 1 "Wimp Out" 230 25 35 40 20 30 80 90 "Medium Fast" 2 "Bug" 20 1 1 0.5 2 1 0.5 0.5 1 0.5 2 1 1 2 1 1 1 0.5 1 2 0
"768" 900 768 "Golisopod" "Tectass" "<U+30B0><U+30BD><U+30AF><U+30E0><U+30B7><U+30E3> (Gusokumusha)" 7 "Normal" "Hard Scale Pokémon" 2 "Bug" 2 108 1 "Emergency Exit" 530 75 125 140 60 90 40 45 "Medium Fast" 2 "Bug" 20 1 1 0.5 2 1 0.5 0.5 1 0.5 2 1 1 2 1 1 1 0.5 1 2 0
"769" 901 769 "Sandygast" "Sankabuh" "<U+30B9><U+30CA><U+30D0><U+30A1> (Sunaba)" 7 "Normal" "Sand Heap Pokémon" 2 "Ghost" 0.5 70 2 "Water Compaction" 320 55 55 80 70 45 15 140 "Medium Fast" 1 "Amorphous" 15 0 1 2 0 2 2 0 0.25 1 1 1 0.5 0.5 2 1 2 1 1 2 0
"770" 902 770 "Palossand" "Colossand" "<U+30B7><U+30ED><U+30C7><U+30B9><U+30CA> (Sirodethna)" 7 "Normal" "Sand Castle Pokémon" 2 "Ghost" 1.3 250 2 "Water Compaction" 480 85 75 110 100 75 35 60 "Medium Fast" 1 "Amorphous" 15 0 1 2 0 2 2 0 0.25 1 1 1 0.5 0.5 2 1 2 1 1 2 0
"771" 903 771 "Pyukumuku" "Gufa" "<U+30CA><U+30DE><U+30B3><U+30D6><U+30B7> (Namakobushi)" 7 "Normal" "Sea Cucumber Pokémon" 1 "Water" 0.3 1.2 2 "Innards Out" 410 55 60 130 30 130 5 60 "Fast" 1 "Water 1" 15 1 0.5 0.5 2 2 0.5 1 1 1 1 1 1 1 1 1 1 0.5 1 3 0
"772" 904 772 "Type: Null" "Typ:Null" "<U+30BF><U+30A4><U+30D7>:<U+30CC><U+30EB> (Type: Null)" 7 "Sub Legendary" "Synthetic Pokémon" 1 "Normal" 1.9 120.5 1 "Battle Armor" 534 95 95 95 95 95 59 3 "Slow" 1 "Undiscovered" 120 1 1 1 1 1 1 2 1 1 1 1 1 1 0 1 1 1 1 5 0
"773" 905 773 "Silvally" "Amigento" "<U+30B7><U+30EB><U+30F4><U+30A1><U+30C7><U+30A3> (Silvady)" 7 "Sub Legendary" "Synthetic Pokémon" 1 "Normal" 2.3 100.5 1 "RKS System" 570 95 95 95 95 95 95 3 "Slow" 1 "Undiscovered" 120 1 1 1 1 1 1 2 1 1 1 1 1 1 0 1 1 1 1 5 0
"774" 906 774 "Minior Meteor Form" "Meteno" "<U+30E1><U+30C6><U+30CE> (Meteno)" 7 "Normal" "Meteor Pokémon" 2 "Rock" 0.3 40 1 "Shields Down" 440 60 60 100 60 100 60 30 "Medium Slow" 1 "Mineral" 25 0.5 0.5 2 2 1 2 1 0.5 0 0.5 1 0.5 2 1 1 1 2 1 4 0
"775" 908 775 "Komala" "Koalelu" "<U+30CD><U+30C3><U+30B3><U+30A2><U+30E9> (Nekkoara)" 7 "Normal" "Drowsing Pokémon" 1 "Normal" 0.4 19.9 1 "Comatose" 480 65 115 65 75 95 65 45 "Slow" 1 "Field" 20 1 1 1 1 1 1 2 1 1 1 1 1 1 0 1 1 1 1 4 0
"776" 909 776 "Turtonator" "Tortunator" "<U+30D0><U+30AF><U+30AC><U+30E1><U+30B9> (Bakugames)" 7 "Normal" "Blast Turtle Pokémon" 2 "Fire" 2 212 1 "Shell Armor" 485 60 78 135 91 85 36 70 "Medium Fast" 2 "Dragon" 20 1 0.25 1 0.5 0.25 1 1 1 2 1 1 0.5 2 1 2 1 0.5 1 2 0
"777" 910 777 "Togedemaru" "Togedemaru" "<U+30C8><U+30B2><U+30C7><U+30DE><U+30EB> (Togedemaru)" 7 "Normal" "Roly-Poly Pokémon" 2 "Electric" 0.3 3.3 3 "Iron Barbs" 435 65 98 63 40 73 96 180 "Medium Fast" 2 "Fairy" 10 0.5 2 1 0.5 0.5 0.5 2 0 4 0.25 0.5 0.5 0.5 1 0.5 1 0.25 0.5 0 0
"778" 911 778 "Mimikyu" "Mimigma" "<U+30DF><U+30DF><U+30C3><U+30AD><U+30E5> (Mimikkyu)" 7 "Normal" "Disguise Pokémon" 2 "Ghost" 0.2 0.7 1 "Disguise" 476 55 90 80 50 105 96 45 "Medium Fast" 1 "Amorphous" 20 0 1 1 1 1 1 0 1 1 1 1 0.25 1 2 0 1 2 1 3 0
"779" 912 779 "Bruxish" "Knirfish" "<U+30CF><U+30AE><U+30AE><U+30B7><U+30EA> (Hagigishiri)" 7 "Normal" "Gnash Teeth Pokémon" 2 "Water" 0.9 19 3 "Dazzling" 475 68 105 70 70 70 92 80 "Medium Fast" 1 "Water 2" 15 1 0.5 0.5 2 2 0.5 0.5 1 1 1 0.5 2 1 2 1 2 0.5 1 1 0
"780" 913 780 "Drampa" "Sen-Long" "<U+30B8><U+30B8><U+30FC><U+30ED><U+30F3> (Jijilong)" 7 "Normal" "Placid Pokémon" 2 "Normal" 3 185 3 "Berserk" 485 78 60 85 135 91 36 70 "Medium Fast" 2 "Dragon" 20 1 0.5 0.5 0.5 0.5 2 2 1 1 1 1 1 1 0 2 1 1 2 0 0
"781" 914 781 "Dhelmise" "Moruda" "<U+30C0><U+30C0><U+30EA><U+30F3> (Dadarin)" 7 "Normal" "Sea Creeper Pokémon" 2 "Ghost" 3.9 210 1 "Steelworker" 517 70 131 100 86 90 40 25 "Medium Fast" 1 "Mineral" 25 0 2 0.5 0.5 0.5 2 0 1 0.5 2 1 1 1 2 1 2 1 1 4 0
"782" 915 782 "Jangmo-o" "Miniras" "<U+30B8><U+30E3><U+30E9><U+30B3> (Jyarako)" 7 "Normal" "Scaly Pokémon" 1 "Dragon" 0.6 29.7 3 "Bulletproof" 300 45 55 65 45 45 45 45 "Slow" 1 "Dragon" 40 1 0.5 0.5 0.5 0.5 2 1 1 1 1 1 1 1 1 2 1 1 2 2 0
"783" 916 783 "Hakamo-o" "Mediras" "<U+30B8><U+30E3><U+30E9><U+30F3><U+30B4> (Jyarango)" 7 "Normal" "Scaly Pokémon" 2 "Dragon" 1.2 47 3 "Bulletproof" 420 55 75 90 65 70 65 45 "Slow" 1 "Dragon" 40 1 0.5 0.5 0.5 0.5 2 1 1 1 2 2 0.5 0.5 1 2 0.5 1 4 1 0
"784" 917 784 "Kommo-o" "Grandiras" "<U+30B8><U+30E3><U+30E9><U+30E9><U+30F3><U+30AC> (Jyararanga)" 7 "Normal" "Scaly Pokémon" 2 "Dragon" 1.6 78.2 3 "Bulletproof" 600 75 110 125 100 105 85 45 "Slow" 1 "Dragon" 40 1 0.5 0.5 0.5 0.5 2 1 1 1 2 2 0.5 0.5 1 2 0.5 1 4 1 0
"785" 918 785 "Tapu Koko" "Kapu-Riki" "<U+30AB><U+30D7>·<U+30B3><U+30B1><U+30B3> (Kapu-Kokeko)" 7 "Sub Legendary" "Land Spirit Pokémon" 2 "Electric" 1.8 20.5 2 "Electric Surge" 570 70 115 85 95 75 130 3 "Slow" 1 "Undiscovered" 15 1 1 1 0.5 1 1 0.5 2 2 0.5 1 0.5 1 1 0 0.5 1 1 3 0
"786" 919 786 "Tapu Lele" "Kapu-Fala" "<U+30AB><U+30D7>·<U+30C6><U+30C6><U+30D5> (Kapu-Tetefu)" 7 "Sub Legendary" "Land Spirit Pokémon" 2 "Psychic" 1.2 18.6 2 "Psychic Surge" 570 70 85 75 130 115 95 3 "Slow" 1 "Undiscovered" 15 1 1 1 1 1 1 0.25 2 1 1 0.5 1 1 2 0 1 2 1 3 0
"787" 920 787 "Tapu Bulu" "Kapu-Toro" "<U+30AB><U+30D7>·<U+30D6><U+30EB><U+30EB> (Kapu-Bulul)" 7 "Sub Legendary" "Land Spirit Pokémon" 2 "Grass" 1.9 45.5 2 "Grassy Surge" 570 70 130 115 85 95 75 3 "Slow" 1 "Undiscovered" 15 1 2 0.5 0.5 0.5 2 0.5 4 0.5 2 1 1 1 1 0 0.5 2 1 3 0
"788" 921 788 "Tapu Fini" "Kapu-Kime" "<U+30AB><U+30D7>·<U+30EC><U+30D2><U+30EC> (Kapu-Rehire)" 7 "Sub Legendary" "Land Spirit Pokémon" 2 "Water" 1.3 21.2 2 "Misty Surge" 570 70 75 115 95 130 85 3 "Slow" 1 "Undiscovered" 15 1 0.5 0.5 2 2 0.5 0.5 2 1 1 1 0.5 1 1 0 0.5 1 1 3 0
"789" 922 789 "Cosmog" "Cosmog" "<U+30B3><U+30B9><U+30E2><U+30C3><U+30B0> (Cosmog)" 7 "Legendary" "Nebula Pokémon" 1 "Psychic" 0.2 0.1 1 "Unaware" 200 43 29 31 29 31 37 45 "Slow" 1 "Undiscovered" 120 1 1 1 1 1 1 0.5 1 1 1 0.5 2 1 2 1 2 1 1 5 0
"790" 923 790 "Cosmoem" "Cosmovum" "<U+30B3><U+30B9><U+30E2><U+30A6><U+30E0> (Cosmovum)" 7 "Legendary" "Protostar Pokémon" 1 "Psychic" 0.1 999.9 1 "Sturdy" 400 43 29 131 29 131 37 45 "Slow" 1 "Undiscovered" 120 1 1 1 1 1 1 0.5 1 1 1 0.5 2 1 2 1 2 1 1 5 0
"791" 924 791 "Solgaleo" "Solgaleo" "<U+30BD><U+30EB><U+30AC><U+30EC><U+30AA> (Solgaleo)" 7 "Legendary" "Sunne Pokémon" 2 "Psychic" 3.4 230 1 "Full Metal Body" 680 137 137 107 113 89 97 45 "Slow" 1 "Undiscovered" 120 0.5 2 1 1 0.5 0.5 1 0 2 0.5 0.25 1 0.5 2 0.5 2 0.5 0.5 4 0
"792" 925 792 "Lunala" "Lunala" "<U+30EB><U+30CA><U+30A2><U+30FC><U+30E9> (Lunala)" 7 "Legendary" "Moone Pokémon" 2 "Psychic" 4 120 1 "Shadow Shield" 680 137 113 89 137 107 97 45 "Slow" 1 "Undiscovered" 120 0 1 1 1 1 1 0 0.5 1 1 0.5 1 1 4 1 4 1 1 4 0
"793" 926 793 "Nihilego" "Anego" "<U+30A6><U+30C4><U+30ED><U+30A4><U+30C9> (Uturoid)" 7 "Sub Legendary" "Parasite Pokémon" 2 "Rock" 1.2 55.5 1 "Beast Boost" 570 109 53 47 127 131 103 45 "Slow" 1 "Undiscovered" 120 0.5 0.5 2 1 1 1 1 0.25 4 0.5 2 0.5 1 1 1 1 2 0.5 4 0
"794" 927 794 "Buzzwole" "Masskito" "<U+30DE><U+30C3><U+30B7><U+30D6><U+30FC><U+30F3> (Massivoon)" 7 "Sub Legendary" "Swollen Pokémon" 2 "Bug" 2.4 333.6 1 "Beast Boost" 570 107 139 139 53 53 79 45 "Slow" 1 "Undiscovered" 120 1 2 1 1 0.5 1 0.5 1 0.5 4 2 0.5 1 1 1 0.5 1 2 4 0
"795" 928 795 "Pheromosa" "Schabelle" "<U+30D5><U+30A7><U+30ED><U+30FC><U+30C1><U+30A7> (Pheroache)" 7 "Sub Legendary" "Lissome Pokémon" 2 "Bug" 1.8 25 1 "Beast Boost" 570 71 137 37 137 37 151 45 "Slow" 1 "Undiscovered" 120 1 2 1 1 0.5 1 0.5 1 0.5 4 2 0.5 1 1 1 0.5 1 2 4 0
"796" 929 796 "Xurkitree" "Voltriant" "<U+30C7><U+30F3><U+30B8><U+30E5><U+30E2><U+30AF> (Denjyumoku)" 7 "Sub Legendary" "Glowing Pokémon" 1 "Electric" 3.8 100 1 "Beast Boost" 570 83 89 71 173 71 83 45 "Slow" 1 "Undiscovered" 120 1 1 1 0.5 1 1 1 1 2 0.5 1 1 1 1 1 1 0.5 1 5 0
"797" 930 797 "Celesteela" "Kaguron" "<U+30C6><U+30C3><U+30AB><U+30B0><U+30E4> (Tekkaguya)" 7 "Sub Legendary" "Launch Pokémon" 2 "Steel" 9.2 999.9 1 "Beast Boost" 570 97 101 103 107 101 61 45 "Slow" 1 "Undiscovered" 120 0.5 2 1 2 0.25 1 1 0 0 0.5 0.5 0.25 1 1 0.5 1 0.5 0.5 4 0
"798" 931 798 "Kartana" "Katagami" "<U+30AB><U+30DF><U+30C4><U+30EB><U+30AE> (Kamiturugi)" 7 "Sub Legendary" "Drawn Sword Pokémon" 2 "Grass" 0.3 0.1 1 "Beast Boost" 570 59 181 131 59 31 109 45 "Slow" 1 "Undiscovered" 120 0.5 4 0.5 0.5 0.25 1 2 0 1 1 0.5 1 0.5 1 0.5 1 0.5 0.5 4 0
"799" 932 799 "Guzzlord" "Schlingking" "<U+30A2><U+30AF><U+30B8><U+30AD><U+30F3><U+30B0> (Akuziking)" 7 "Sub Legendary" "Junkivore Pokémon" 2 "Dark" 5.5 888 1 "Beast Boost" 570 223 101 53 97 53 43 45 "Slow" 1 "Undiscovered" 120 1 0.5 0.5 0.5 0.5 2 2 1 1 1 0 2 1 0.5 2 0.5 1 4 4 0
"800" 933 800 "Necrozma" "Necrozma" "<U+30CD><U+30AF><U+30ED><U+30BA><U+30DE> (Necrozma)" 7 "Legendary" "Prism Pokémon" 1 "Psychic" 2.4 230 1 "Prism Armor" 600 97 107 101 127 89 79 255 "Slow" 1 "Undiscovered" 120 1 1 1 1 1 1 0.5 1 1 1 0.5 1.5 1 1.5 1 1.5 1 1 5 0
"801" 937 801 "Magearna" "Magearna" "<U+30DE><U+30AE><U+30A2><U+30CA> (Magearna)" 7 "Mythical" "Artificial Pokémon" 2 "Steel" 1 80.5 1 "Soul-Heart" 600 80 95 115 130 115 65 3 "Slow" 1 "Undiscovered" 120 0.5 2 1 1 0.5 0.5 1 0 2 0.5 0.5 0.25 0.5 1 0 0.5 1 0.5 4 0
"802" 938 802 "Marshadow" "Marshadow" "<U+30DE><U+30FC><U+30B7><U+30E3><U+30C9><U+30FC> (Marshadow)" 7 "Mythical" "Gloomdweller Pokémon" 2 "Fighting" 0.7 22.2 1 "Technician" 600 90 125 80 90 90 125 3 "Slow" 1 "Undiscovered" 120 0 1 1 1 1 1 0 0.5 1 2 2 0.25 0.5 2 1 1 1 2 4 0
"803" 939 803 "Poipole" "Venicro" "<U+30D9><U+30D9><U+30CE><U+30E0> (Bevenom)" 7 "Sub Legendary" "Poison Pin Pokémon" 1 "Poison" 0.6 1.8 1 "Beast Boost" 420 67 73 67 73 67 73 45 "Slow" 1 "Undiscovered" 120 1 1 1 1 0.5 1 0.5 0.5 2 1 2 0.5 1 1 1 1 1 0.5 5 0
"804" 940 804 "Naganadel" "Agoyon" "<U+30A2><U+30FC><U+30B4><U+30E8><U+30F3> (Agoyon)" 7 "Sub Legendary" "Poison Pin Pokémon" 2 "Poison" 3.6 150 1 "Beast Boost" 540 73 73 73 127 73 121 45 "Slow" 1 "Undiscovered" 120 1 0.5 0.5 0.5 0.25 2 0.5 0.5 2 1 2 0.5 1 1 2 1 1 1 4 0
"805" 941 805 "Stakataka" "Muramura" "<U+30C4><U+30F3><U+30C7><U+30C4><U+30F3><U+30C7> (Tundetunde)" 7 "Sub Legendary" "Rampart Pokémon" 2 "Rock" 5.5 820 1 "Beast Boost" 570 61 131 211 53 101 13 30 "Slow" 1 "Undiscovered" 120 0.25 1 2 1 1 0.5 4 0 4 0.25 0.5 0.5 0.5 1 0.5 1 1 0.5 4 0
"806" 942 806 "Blacephalon" "Kopplosio" "<U+30BA><U+30AC><U+30C9><U+30FC><U+30F3> (Zugadoon)" 7 "Sub Legendary" "Fireworks Pokémon" 2 "Fire" 1.8 13 1 "Beast Boost" 570 53 127 53 151 79 107 30 "Slow" 1 "Undiscovered" 120 0 0.5 2 1 0.5 0.5 0 0.5 2 1 1 0.25 2 2 1 2 0.5 0.5 4 0
"807" 943 807 "Zeraora" "Zeraora" "<U+30BC><U+30E9><U+30AA><U+30E9> (Zeraora)" 7 "Mythical" "Thunderclap Pokémon" 1 "Electric" 1.5 44.5 1 "Volt Absorb" 600 88 112 75 102 80 143 3 "Slow" 1 "Undiscovered" 120 1 1 1 0 1 1 1 1 2 0.5 1 1 1 1 1 1 0.5 1 5 0
"808" 944 808 "Meltan" "Meltan" "<U+30E1><U+30EB><U+30BF><U+30F3> (Meltan) " 7 "Mythical" "Hex Nut Pokémon" 1 "Steel" 0.2 8 1 "Magnet Pull" 300 46 65 65 55 35 34 3 "Slow" 1 "Undiscovered" 120 0.5 2 1 1 0.5 0.5 2 0 2 0.5 0.5 0.5 0.5 1 0.5 1 0.5 0.5 7 0
"809" 945 809 "Melmetal" "Melmetal" "<U+30E1><U+30EB><U+30E1><U+30BF><U+30EB> (Melmetal)" 7 "Mythical" "Hex Nut Pokémon" 1 "Steel" 2.5 800 1 "Iron Fist" 600 135 143 143 80 65 34 3 "Slow" 1 "Undiscovered" 120 0.5 2 1 1 0.5 0.5 2 0 2 0.5 0.5 0.5 0.5 1 0.5 1 0.5 0.5 7 0
"810" 946 810 "Grookey" "Chimpep" "<U+30B5><U+30EB><U+30CE><U+30EA> (Sarunori)" 8 "Normal" "Chimp Pokémon" 1 "Grass" 0.3 5 2 "Overgrow" 310 50 65 50 40 40 65 45 "Medium Slow" 2 "Field" 20 1 2 0.5 0.5 0.5 2 1 2 0.5 2 1 2 1 1 1 1 1 1 4 0
"811" 947 811 "Thwackey" "Chimstix" "<U+30D0><U+30C1><U+30F3><U+30AD><U+30FC> (Bachinkey)" 8 "Normal" "Beat Pokémon" 1 "Grass" 0.7 14 2 "Overgrow" 420 70 85 70 55 60 80 45 "Medium Slow" 2 "Field" 20 1 2 0.5 0.5 0.5 2 1 2 0.5 2 1 2 1 1 1 1 1 1 4 0
"812" 948 812 "Rillaboom" "Gortrom" "<U+30B4><U+30EA><U+30E9><U+30F3><U+30C0><U+30FC> (Gorirander)" 8 "Normal" "Drummer Pokémon" 1 "Grass" 2.1 90 2 "Overgrow" 530 100 125 90 60 70 85 45 "Medium Slow" 2 "Field" 20 1 2 0.5 0.5 0.5 2 1 2 0.5 2 1 2 1 1 1 1 1 1 4 0
"813" 949 813 "Scorbunny" "Hopplo" "<U+30D2><U+30D0><U+30CB><U+30FC> (Hibanny)" 8 "Normal" "Rabbit Pokémon" 1 "Fire" 0.3 4.5 2 "Blaze" 310 50 71 40 40 40 69 45 "Medium Slow" 2 "Field" 20 1 0.5 2 1 0.5 0.5 1 1 2 1 1 0.5 2 1 1 1 0.5 0.5 4 0
"814" 950 814 "Raboot" "Kickerlo" "<U+30E9><U+30D3><U+30D5><U+30C3><U+30C8> (Rabbifuto)" 8 "Normal" "Rabbit Pokémon" 1 "Fire" 0.6 9 2 "Blaze" 420 65 86 60 55 60 94 45 "Medium Slow" 2 "Field" 20 1 0.5 2 1 0.5 0.5 1 1 2 1 1 0.5 2 1 1 1 0.5 0.5 4 0
"815" 951 815 "Cinderace" "Liberlo" "<U+30A8><U+30FC><U+30B9><U+30D0><U+30FC><U+30F3> (Aceburn)" 8 "Normal" "Striker Pokémon" 1 "Fire" 1.4 33 2 "Blaze" 530 80 116 75 65 75 119 45 "Medium Slow" 2 "Field" 20 1 0.5 2 1 0.5 0.5 1 1 2 1 1 0.5 2 1 1 1 0.5 0.5 4 0
"816" 952 816 "Sobble" "Memmeon" "<U+30E1><U+30C3><U+30BD><U+30F3> (Messon)" 8 "Normal" "Water Lizard Pokémon" 1 "Water" 0.3 4 2 "Torrent" 310 50 40 40 70 40 70 45 "Medium Slow" 2 "Field" 20 1 0.5 0.5 2 2 0.5 1 1 1 1 1 1 1 1 1 1 0.5 1 4 0
"817" 953 817 "Drizzile" "Phlegleon" "<U+30B8><U+30E1><U+30EC><U+30AA><U+30F3> (Jimeoreon)" 8 "Normal" "Water lizard Pokémon" 1 "Water" 0.7 11.5 2 "Torrent" 420 65 60 55 95 55 90 45 "Medium Slow" 2 "Field" 20 1 0.5 0.5 2 2 0.5 1 1 1 1 1 1 1 1 1 1 0.5 1 4 0
"818" 954 818 "Inteleon" "Intelleon" "<U+30A4><U+30F3><U+30C6><U+30EC><U+30AA><U+30F3> (Intereon)" 8 "Normal" "Secret Agent Pokémon" 1 "Water" 1.9 45.2 2 "Torrent" 530 70 85 65 125 65 120 45 "Medium Slow" 2 "Field" 20 1 0.5 0.5 2 2 0.5 1 1 1 1 1 1 1 1 1 1 0.5 1 4 0
"819" 955 819 "Skwovet" "Raffel" "<U+30DB><U+30B7><U+30AC><U+30EA><U+30B9> (Hoshigarisu)" 8 "Normal" "Cheeky Pokémon" 1 "Normal" 0.3 2.5 2 "Cheek Pouch" 275 70 55 55 35 35 25 255 "Medium Fast" 1 "Field" 20 1 1 1 1 1 1 2 1 1 1 1 1 1 0 1 1 1 1 5 0
"820" 956 820 "Greedent" "Schlaraffel" "<U+30E8><U+30AF><U+30D0><U+30EA><U+30B9> (Yokubarisu)" 8 "Normal" "Greedy Pokémon" 1 "Normal" 0.6 6 2 "Cheek Pouch" 460 120 95 95 55 75 20 90 "Medium Fast" 1 "Field" 20 1 1 1 1 1 1 2 1 1 1 1 1 1 0 1 1 1 1 5 0
"821" 957 821 "Rookidee" "Meikro" "<U+30B3><U+30B3><U+30AC><U+30E9> (Kokogara)" 8 "Normal" "Tiny Bird Pokémon" 1 "Flying" 0.2 1.8 3 "Keen Eye" 245 38 47 35 33 35 57 255 "Medium Slow" 1 "Flying" 15 1 1 1 2 0.5 2 0.5 1 0 1 1 0.5 2 1 1 1 1 1 4 0
"822" 958 822 "Corvisquire" "Kranoviz" "<U+30A2><U+30AA><U+30AC><U+30E9><U+30B9> (Aogarasu)" 8 "Normal" "Raven Pokémon" 1 "Flying" 0.8 16 3 "Keen Eye" 365 68 67 55 43 55 77 120 "Medium Slow" 1 "Flying" 15 1 1 1 2 0.5 2 0.5 1 0 1 1 0.5 2 1 1 1 1 1 4 0
"823" 959 823 "Corviknight" "Krarmor" "<U+30A2><U+30FC><U+30DE><U+30FC><U+30AC><U+30A2> (Armorga)" 8 "Normal" "Raven Pokémon" 2 "Flying" 2.2 75 3 "Pressure" 495 98 87 105 53 85 67 45 "Medium Slow" 1 "Flying" 15 0.5 2 1 2 0.25 1 1 0 0 0.5 0.5 0.25 1 1 0.5 1 0.5 0.5 3 0
"824" 960 824 "Blipbug" "Sensect" "<U+30B5><U+30C3><U+30C1><U+30E0><U+30B7> (Sacchimushi)" 8 "Normal" "Larva Pokémon" 1 "Bug" 0.4 8 3 "Swarm" 180 25 20 20 25 45 45 255 "Medium Fast" 1 "Bug" 15 1 2 1 1 0.5 1 0.5 1 0.5 2 1 1 2 1 1 1 1 1 4 0
"825" 961 825 "Dottler" "Kerardar" "<U+30EC><U+30C9><U+30FC><U+30E0><U+30B7> (Redomushi)" 8 "Normal" "Radome Pokémon" 2 "Bug" 0.4 19.5 3 "Swarm" 335 50 35 80 50 90 30 120 "Medium Fast" 1 "Bug" 15 1 2 1 1 0.5 1 0.25 1 0.5 2 0.5 2 2 2 1 2 1 1 3 0
"826" 962 826 "Orbeetle" "Maritellit" "<U+30A4><U+30AA><U+30EB><U+30D6> (Eolb)" 8 "Normal" "Seven Spot Pokémon" 2 "Bug" 0.4 40.8 3 "Swarm" 505 60 45 110 80 120 90 45 "Medium Fast" 1 "Bug" 15 1 2 1 1 0.5 1 0.25 1 0.5 2 0.5 2 2 2 1 2 1 1 3 0
"827" 963 827 "Nickit" "Kleptifux" "<U+30AF><U+30B9><U+30CD> (Kusune)" 8 "Normal" "Fox Pokémon" 1 "Dark" 0.6 8.9 3 "Run Away" 245 40 28 28 47 52 50 255 "Fast" 1 "Field" 15 1 1 1 1 1 1 2 1 1 1 0 2 1 0.5 1 0.5 1 2 4 0
"828" 964 828 "Thievul" "Gaunux" "<U+30D5><U+30A9><U+30AF><U+30B9><U+30E9><U+30A4> (Foxly)" 8 "Normal" "Fox Pokémon" 1 "Dark" 1.2 19.9 3 "Run Away" 455 70 58 58 87 92 90 127 "Fast" 1 "Field" 15 1 1 1 1 1 1 2 1 1 1 0 2 1 0.5 1 0.5 1 2 4 0
"829" 965 829 "Gossifleur" "Cottini" "<U+30D2><U+30E1><U+30F3><U+30AB> (Himenka)" 8 "Normal" "Flowering Pokémon" 1 "Grass" 0.4 2.2 3 "Cotton Down" 250 40 40 60 40 60 10 190 "Medium Fast" 1 "Grass" 20 1 2 0.5 0.5 0.5 2 1 2 0.5 2 1 2 1 1 1 1 1 1 4 0
"830" 966 830 "Eldegoss" "Cottomi" "<U+30EF><U+30BF><U+30B7><U+30E9><U+30AC> (Watashiraga)" 8 "Normal" "Cotton Bloom Pokémon" 1 "Grass" 0.5 2.5 3 "Cotton Down" 460 60 50 90 80 120 60 75 "Medium Fast" 1 "Grass" 20 1 2 0.5 0.5 0.5 2 1 2 0.5 2 1 2 1 1 1 1 1 1 4 0
"831" 967 831 "Wooloo" "Wolly" "<U+30A6><U+30FC><U+30EB><U+30FC> (Wooluu)" 8 "Normal" "Sheep Pokémon" 1 "Normal" 0.6 6 3 "Fluffy" 270 42 40 55 40 45 48 255 "Medium Fast" 1 "Field" 15 1 2 1 1 1 1 2 1 1 1 1 1 1 0 1 1 1 1 4 0
"832" 968 832 "Dubwool" "Zwollock" "<U+30D0><U+30A4><U+30A6><U+30FC><U+30EB><U+30FC> (Baiwooluu)" 8 "Normal" "Sheep Pokémon" 1 "Normal" 1.3 43 3 "Fluffy" 490 72 80 100 60 90 88 127 "Medium Fast" 1 "Field" 15 1 2 1 1 1 1 2 1 1 1 1 1 1 0 1 1 1 1 4 0
"833" 969 833 "Chewtle" "Kamehaps" "<U+30AB><U+30E0><U+30AB><U+30E1> (Kamukame)" 8 "Normal" "Snapping Pokémon" 1 "Water" 0.3 8.5 3 "Strong Jaw" 284 50 64 50 38 38 44 255 "Medium Fast" 2 "Monster" 20 1 0.5 0.5 2 2 0.5 1 1 1 1 1 1 1 1 1 1 0.5 1 3 0
"834" 970 834 "Drednaw" "Kamalm" "<U+30AB><U+30B8><U+30EA><U+30AC><U+30E1> (Kajirigame)" 8 "Normal" "Bite Pokémon" 2 "Water" 1 115.5 3 "Strong Jaw" 485 90 115 90 48 68 74 75 "Medium Fast" 2 "Monster" 20 0.5 0.25 1 2 4 0.5 2 0.5 2 0.5 1 1 1 1 1 1 1 1 2 0
"835" 971 835 "Yamper" "Voldi" "<U+30EF><U+30F3><U+30D1><U+30C1> (Wanpachi)" 8 "Normal" "Puppy Pokémon" 1 "Electric" 0.3 13.5 2 "Ball Fetch" 270 59 45 50 40 50 26 255 "Fast" 1 "Field" 20 1 1 1 0.5 1 1 1 1 2 0.5 1 1 1 1 1 1 0.5 1 5 0
"836" 972 836 "Boltund" "Bellektro" "<U+30D1><U+30EB><U+30B9><U+30EF><U+30F3> (Pulsewan)" 8 "Normal" "Dog Pokémon" 1 "Electric" 1 34 2 "Strong Jaw" 490 69 90 60 90 60 121 45 "Fast" 1 "Field" 20 1 1 1 0.5 1 1 1 1 2 0.5 1 1 1 1 1 1 0.5 1 5 0
"837" 973 837 "Rolycoly" "Klonkett" "<U+30BF><U+30F3><U+30C9><U+30F3> (Tandon)" 8 "Normal" "Coal Pokémon" 1 "Rock" 0.3 12 3 "Steam Engine" 240 30 40 50 40 50 30 255 "Medium Slow" 1 "Mineral" 15 0.5 0.5 2 1 2 1 2 0.5 2 0.5 1 1 1 1 1 1 2 1 4 0
